observation_year,policy_id,age,term,currency_gbp,currency_non_gbp,equity,property,bonds,cash,sum_assured,premium,weight,gender,smoker_status,product_type,issue_year,distribution_channel,region,policy_status,event_type,exit_year,payment_method,annual_income_band,policy_duration,missed_payments_last_12m,customer_tenure,fund_value
2026,POL001319,43,30,63298.18907327033,11906.810926729668,1858.4617594976364,4809.758945880933,66012.85357857795,2523.925716043479,75205,1820.46,1.0,Male,Non-Smoker,Endowment,2006,IFA,Midlands,ACTIVE,,,Direct Debit,20k-40k,21,1,21,24204.4
2026,POL001321,55,37,168915.1726677417,43058.82733225831,81400.78926140442,1782.530386626298,103152.66030268729,25638.020049281986,211974,4509.34,1.0,Male,Smoker,Endowment,1997,IFA,Midlands,ACTIVE,,,Credit Card,20k-40k,30,0,30,49233.41
2026,POL001323,62,29,2553921.7234528176,92812.27654718235,555248.8676094093,177867.48158696646,1679609.0413200662,234008.60948355822,2646734,74949.95,1.0,Female,Non-Smoker,Term,2012,IFA,Wales,ACTIVE,,,Direct Debit,100k+,15,0,15,0.0
2026,POL001324,50,19,190262.6257737455,84802.3742262545,13669.99436623094,17025.63601395599,242646.74718954312,1722.6224302699557,275065,4228.12,1.0,Male,Non-Smoker,Endowment,2011,IFA,South,ACTIVE,,,Bank Transfer,20k-40k,16,0,16,42279.34
2026,POL001325,70,33,874742.9557056613,50068.04429433867,151160.0040470051,60434.043783197245,641175.2946697924,72041.65750000521,924811,23001.38,1.0,Female,Smoker,Term,2004,IFA,Wales,ACTIVE,,,Direct Debit,100k+,23,0,23,0.0
2026,POL001327,60,32,388282.89660100866,66686.10339899134,227267.99684635142,1543.65808779385,147918.68653671833,78238.65852913639,454969,12226.63,1.0,Female,Smoker,Whole Life,1996,IFA,Scotland,ACTIVE,,,Direct Debit,60k-100k,31,0,31,140063.83
2026,POL001331,92,36,125601.99698490967,35548.00301509033,45124.22997741196,24688.136563807257,84460.07737053094,6877.556088249839,161150,5226.73,1.0,Female,Non-Smoker,Term,1998,Aggregator,Scotland,ACTIVE,,,Direct Debit,20k-40k,29,0,29,0.0
2026,POL001335,52,28,130429.9941556389,2525.005844361105,22214.26196405166,2626.1127856547596,79034.58268439701,29080.04256589657,132955,5127.81,1.0,Female,Non-Smoker,Endowment,2008,IFA,South,ACTIVE,,,Direct Debit,<20k,19,0,19,56793.61
2026,POL001341,72,39,558071.555679137,29135.444320862996,136514.70126268087,59832.51094727213,364581.036642666,26278.75114738103,587207,23656.48,1.0,Female,Non-Smoker,Term,2000,Direct,North,ACTIVE,,,Direct Debit,60k-100k,27,0,27,0.0
2026,POL001355,60,23,97768.84028143881,32564.15971856119,29220.808399972924,2240.8787465772416,93155.23603509137,5716.076818358459,130333,5207.37,1.0,Male,Non-Smoker,Term,2008,Aggregator,London,ACTIVE,,,Direct Debit,20k-40k,19,0,19,0.0
2026,POL001357,84,39,271971.2576000939,18689.7423999061,68655.61774049759,4241.602875844982,204449.87048487793,13313.908898779511,290661,10471.35,1.0,Female,Smoker,Whole Life,2001,Direct,North,ACTIVE,,,Direct Debit,40k-60k,26,0,26,129272.62
2026,POL001363,39,20,483282.68233464827,8479.31766535173,155713.1268474756,55724.09835295859,233734.0517079897,46590.72309157613,491762,15660.32,1.0,Male,Non-Smoker,Endowment,2011,IFA,London,ACTIVE,,,Direct Debit,40k-60k,16,1,16,195226.98
2026,POL001368,60,34,271745.20693469443,11190.793065305566,77642.38125564007,23713.151323561688,140858.37887874315,40722.088542055106,282936,7605.55,1.0,Male,Non-Smoker,Term,2007,IFA,London,ACTIVE,,,Bank Transfer,20k-40k,20,0,20,0.0
2026,POL001374,66,35,410646.3390273711,28394.660972628917,27783.928990670873,32919.75006411496,377244.69470230857,1092.6262429055641,439041,16014.69,1.0,Male,Smoker,Term,2009,Aggregator,London,ACTIVE,,,Bank Transfer,40k-60k,18,3,18,0.0
2026,POL001379,58,34,91676.7927249382,2844.2072750617954,20006.98786973287,18491.22712915209,55662.84699503512,359.93800607992307,94521,1973.46,1.0,Male,Non-Smoker,Term,2001,IFA,South,ACTIVE,,,Direct Debit,20k-40k,26,0,26,0.0
2026,POL001392,73,31,172452.3436946732,18588.65630532679,44132.018816202115,24870.614911724508,118817.65752090888,3220.708751164493,191041,6307.47,1.0,Male,Non-Smoker,Term,2010,IFA,North,ACTIVE,,,Direct Debit,40k-60k,17,0,17,0.0
2026,POL001394,65,36,154984.15823363862,29854.84176636138,63679.268599843825,4891.91416067412,87134.09350937464,29133.72373010742,184839,2632.03,1.0,Male,Non-Smoker,Term,1992,IFA,Midlands,ACTIVE,,,Bank Transfer,20k-40k,35,2,35,0.0
2026,POL001396,55,27,85311.0139610236,1933.9860389764071,15305.188944948059,18357.447335260367,40400.04682885829,13182.316890933289,87245,1723.64,1.0,Female,Non-Smoker,Term,2002,IFA,Midlands,ACTIVE,,,Direct Debit,<20k,25,0,25,0.0
2026,POL001399,81,39,27179.28500853754,1580.7149914624606,2309.5002944016937,2064.213495319857,24358.312305981057,27.973904297392437,28760,676.14,1.0,Female,Non-Smoker,Term,1998,IFA,South,ACTIVE,,,Bank Transfer,<20k,29,1,29,0.0
2026,POL001400,60,36,204561.61790947453,14589.382090525469,11909.645122143529,14686.681651283472,186056.61023418026,6498.062992392748,219151,3229.94,1.0,Male,Non-Smoker,Term,1993,Aggregator,North,ACTIVE,,,Direct Debit,20k-40k,34,1,34,0.0
2026,POL001401,56,22,71251.77720386162,9597.222796138376,3841.852808865828,1728.6228668813017,72076.87004243514,3201.654281817726,80849,1568.78,1.0,Male,Non-Smoker,Term,2006,IFA,North,ACTIVE,,,Direct Debit,20k-40k,21,1,21,0.0
2026,POL001408,55,35,210463.63134288136,18710.36865711864,23919.099388242754,14705.78042107199,173244.98520436496,17304.134986320307,229174,4718.73,1.0,Male,Smoker,Term,1997,Direct,North,ACTIVE,,,Credit Card,20k-40k,30,0,30,0.0
2026,POL001415,51,29,859590.2120760301,67355.78792396991,241873.370352916,12286.699573791962,651945.785549706,20840.144523586147,926946,32463.72,1.0,Female,Non-Smoker,Term,1999,Direct,Midlands,ACTIVE,,,Direct Debit,60k-100k,28,1,28,0.0
2026,POL001417,81,37,134142.46669791878,6860.533302081225,25321.205641997636,14895.569452758957,96369.77125799544,4416.453647247981,141003,5660.97,1.0,Male,Smoker,Endowment,1996,Aggregator,South,ACTIVE,,,Direct Debit,20k-40k,31,0,31,61503.5
2026,POL001422,83,38,1502565.9085857833,156475.09141421667,152048.97588694454,5892.408625953984,1458241.2312239094,42858.38426319207,1659041,29482.77,1.0,Male,Non-Smoker,Whole Life,1998,IFA,London,ACTIVE,,,Direct Debit,100k+,29,0,29,318190.57
2026,POL001423,52,37,467429.14353917725,96068.85646082275,113074.5021350788,28614.238245403852,372188.4197867282,49620.83983278915,563498,22491.78,1.0,Male,Non-Smoker,Endowment,2001,Aggregator,Wales,ACTIVE,,,Direct Debit,60k-100k,26,0,26,367910.35
2026,POL001427,63,38,216961.6785930764,16835.321406923613,31302.299643574188,48019.87991448822,96981.81572915555,57493.00471278204,233797,5907.84,1.0,Male,Non-Smoker,Whole Life,1992,IFA,Midlands,ACTIVE,,,Bank Transfer,20k-40k,35,0,35,58984.33
2026,POL001431,41,14,163690.20099106987,43841.79900893013,22251.345668087935,35322.45380274075,148259.96680992932,1698.23371924198,207532,3006.23,1.0,Female,Smoker,Term,2015,Aggregator,South,ACTIVE,,,Direct Debit,20k-40k,12,0,12,0.0
2026,POL001433,73,37,630630.7149001874,19948.28509981255,30943.59534735479,256749.52263403515,349605.05986062455,13280.82215798553,650579,24458.22,1.0,Male,Non-Smoker,Endowment,1991,Aggregator,London,ACTIVE,,,Bank Transfer,60k-100k,36,0,36,258273.03
2026,POL001434,71,19,309974.8574224412,24641.142577558814,7852.668392072534,33116.836899208305,279171.71520604665,14474.779502672493,334616,10312.41,1.0,Female,Non-Smoker,Term,2016,Direct,North,ACTIVE,,,Credit Card,40k-60k,11,0,11,0.0
2026,POL001437,62,23,303703.0284500261,76062.97154997388,69941.39474019468,43502.18344035765,209923.308978489,56399.11284095867,379766,8001.09,1.0,Male,Non-Smoker,Term,2009,Direct,North,ACTIVE,,,Direct Debit,40k-60k,18,0,18,0.0
2026,POL001438,42,35,251200.11720438706,3899.882795612939,35786.96973938381,20196.96228160895,190534.70268019245,8581.36529881478,255100,7221.32,1.0,Female,Non-Smoker,Endowment,2007,Direct,South,ACTIVE,,,Direct Debit,20k-40k,20,0,20,76910.99
2026,POL001441,79,26,365659.2325461751,98256.76745382493,108594.06076810187,33098.81551001032,223722.43212161423,98500.6916002736,463916,12636.66,1.0,Male,Non-Smoker,Term,2005,IFA,Midlands,ACTIVE,,,Direct Debit,40k-60k,22,0,22,0.0
2026,POL001442,51,35,342157.45603197074,5389.543968029262,44016.695896966674,15359.252469680048,279172.3920060116,8998.659627341665,347547,12735.66,1.0,Female,Non-Smoker,Term,1996,IFA,Wales,ACTIVE,,,Direct Debit,60k-100k,31,0,31,0.0
2026,POL001443,42,15,175474.5451026837,3859.454897316289,24294.267957136686,22422.806675703112,112823.68139316211,19793.24397399809,179334,6912.14,1.0,Female,Non-Smoker,Whole Life,2013,Direct,Scotland,ACTIVE,,,Direct Debit,20k-40k,14,0,14,79859.22
2026,POL001445,50,27,150109.14741036782,17985.85258963218,48445.720286691096,9701.741289966616,106473.87500250895,3473.663420833327,168095,6309.92,1.0,Female,Non-Smoker,Term,2015,IFA,Scotland,ACTIVE,,,Direct Debit,20k-40k,12,0,12,0.0
2026,POL001448,81,24,1745332.0213973136,171494.97860268643,222421.57888398864,57458.09428447762,1409239.9522935695,227707.37453796435,1916827,50699.12,1.0,Female,Non-Smoker,Endowment,2004,IFA,Scotland,ACTIVE,,,Direct Debit,100k+,23,0,23,431067.14
2026,POL001450,75,15,198782.5396922037,36628.46030779631,18297.9329347604,14844.788838340857,192761.61586713034,9506.662359768408,235411,3834.61,1.0,Male,Non-Smoker,Whole Life,2014,IFA,Wales,ACTIVE,,,Direct Debit,40k-60k,13,2,13,40040.43
2026,POL001454,54,29,91741.27623824013,10418.723761759873,24421.74946604301,15356.716472647366,55435.80473965917,6945.729321650455,102160,3917.1,1.0,Male,Non-Smoker,Term,2007,IFA,London,ACTIVE,,,Bank Transfer,<20k,20,1,20,0.0
2026,POL001455,56,29,179481.50883316467,16831.49116683533,40220.548765597625,24733.216000947577,125697.60848790211,5661.626745552683,196313,6151.32,1.0,Male,Non-Smoker,Term,2005,Aggregator,South,ACTIVE,,,Direct Debit,40k-60k,22,2,22,0.0
2026,POL001456,42,36,250579.42707462443,12717.57292537557,49462.30289868562,8363.861991956113,205126.6427339871,344.1923753711744,263297,6008.95,1.0,Male,Non-Smoker,Whole Life,2005,IFA,London,ACTIVE,,,Credit Card,20k-40k,22,0,22,61047.0
2026,POL001466,70,20,374061.2211043476,73012.77889565239,108868.29962573417,21218.636322049806,306781.7491224148,10205.314929801214,447074,8524.92,1.0,Male,Non-Smoker,Endowment,2012,IFA,Wales,ACTIVE,,,Direct Debit,40k-60k,15,4,15,82873.57
2026,POL001467,59,32,72834.78791072979,12053.212089270208,18318.777973651042,7011.122256258657,56444.16187685074,3113.937893239563,84888,2720.14,1.0,Male,Non-Smoker,Whole Life,1999,Direct,North,ACTIVE,,,Direct Debit,20k-40k,28,0,28,24345.99
2026,POL001470,63,25,138356.02603827114,4868.973961728858,1860.2810658416847,9393.74504636392,117967.01473476761,14003.959153026808,143225,3756.47,1.0,Female,Non-Smoker,Term,2005,Direct,North,ACTIVE,,,Direct Debit,20k-40k,22,0,22,0.0
2026,POL001479,54,38,107091.54277022257,10198.457229777428,47016.28569541574,4981.021157693058,56322.53290158789,8970.160245303305,117290,4126.15,1.0,Male,Non-Smoker,Whole Life,1995,Direct,Scotland,ACTIVE,,,Direct Debit,20k-40k,32,0,32,40342.74
2026,POL001481,81,36,400255.251195517,9902.74880448298,39093.43711092184,25635.024825459455,306679.3183003848,38750.21976323391,410158,11626.07,1.0,Male,Non-Smoker,Term,1993,IFA,London,ACTIVE,,,Direct Debit,40k-60k,34,0,34,0.0
2026,POL001486,41,39,416525.5032929835,17013.496707016486,32810.42091375462,44901.91905180753,236655.14530557592,119171.51472886192,433539,14453.03,1.0,Male,Smoker,Whole Life,2007,Direct,Midlands,ACTIVE,,,Direct Debit,40k-60k,20,0,20,187013.37
2026,POL001487,65,29,742303.548824081,154538.45117591904,398477.6029234657,52077.042176524934,398978.17660683824,47309.178293171106,896842,12914.31,1.0,Male,Non-Smoker,Term,2002,IFA,Midlands,ACTIVE,,,Direct Debit,60k-100k,25,0,25,0.0
2026,POL001491,54,32,174725.42206831547,9852.57793168453,40046.84085504929,8261.833292337451,121101.85696372854,15167.468888884716,184578,3375.04,1.0,Female,Non-Smoker,Term,2003,IFA,Scotland,ACTIVE,,,Direct Debit,20k-40k,24,0,24,0.0
2026,POL001492,61,23,324908.56217977987,43863.43782022013,69526.56918283903,53806.583921455844,194624.14454736508,50814.70234834007,368772,8020.84,1.0,Female,Non-Smoker,Term,2006,IFA,North,ACTIVE,,,Direct Debit,60k-100k,21,0,21,0.0
2026,POL001496,53,19,276306.98105871095,6964.018941289047,48567.696221056336,55684.87975265369,175788.44863706362,3229.975389226369,283271,9300.14,1.0,Male,Non-Smoker,Whole Life,2016,Direct,North,ACTIVE,,,Direct Debit,40k-60k,11,4,11,107445.93
2026,POL001499,79,34,98073.89981032188,10310.100189678124,18972.690541559023,10210.124545024892,79058.72996526251,142.4549481535796,108384,3594.47,1.0,Female,Smoker,Term,1996,Aggregator,South,ACTIVE,,,Direct Debit,<20k,31,0,31,0.0
2026,POL001505,63,30,90330.57783879228,3884.4221612077235,13293.128895294623,511.5317142022022,75155.96043505393,5254.378955449254,94215,2639.73,1.0,Female,Non-Smoker,Term,1999,IFA,North,ACTIVE,,,Direct Debit,20k-40k,28,0,28,0.0
2026,POL001512,48,14,515999.6889644415,20641.311035558523,193528.23456416538,1365.2270628592519,318300.83513808757,23446.703234887857,536641,18651.14,1.0,Male,Smoker,Term,2015,IFA,Scotland,ACTIVE,,,Direct Debit,60k-100k,12,0,12,0.0
2026,POL001513,86,29,69519.1701490602,8457.829850939801,15020.301149168286,15873.265577280099,42292.647027465886,4790.786246085729,77977,2168.99,1.0,Male,Non-Smoker,Endowment,2006,Direct,Wales,ACTIVE,,,Direct Debit,20k-40k,21,0,21,27564.58
2026,POL001517,61,38,1057673.2400401281,143762.75995987188,63003.88507409703,98786.93395847615,970426.0374741189,69219.14349330799,1201436,31793.3,1.0,Male,Non-Smoker,Endowment,1999,IFA,London,ACTIVE,,,Direct Debit,100k+,28,0,28,435453.13
2026,POL001520,41,32,261644.3413619464,4019.6586380536028,51531.808139111796,68490.91778974462,107651.4041274754,37989.86994366819,265664,4903.33,1.0,Female,Non-Smoker,Endowment,2009,Aggregator,North,ACTIVE,,,Bank Transfer,20k-40k,18,0,18,63009.81
2026,POL001521,66,26,181051.2900266348,30269.709973365214,35518.44443348462,614.3715100997639,153133.98868773386,22054.195368681743,211321,6351.83,1.0,Female,Smoker,Term,2004,IFA,South,ACTIVE,,,Direct Debit,40k-60k,23,0,23,0.0
2026,POL001522,72,25,185205.06994703607,33453.93005296393,53855.88773488878,3675.1530719816506,126111.67263647997,35016.28655664959,218659,5564.06,1.0,Female,Non-Smoker,Term,2014,Direct,Scotland,ACTIVE,,,Direct Debit,20k-40k,13,0,13,0.0
2026,POL001526,80,31,310230.38347053714,24897.61652946286,41082.96609005245,24216.92901569879,266791.94901011983,3036.155884128937,335128,12272.23,1.0,Male,Non-Smoker,Term,2003,Direct,Midlands,ACTIVE,,,Direct Debit,40k-60k,24,0,24,0.0
2026,POL001528,51,33,109263.1503411659,2417.849658834093,19235.076962240844,15605.437031503528,76261.84243285909,578.6435733965336,111681,3560.83,1.0,Male,Smoker,Term,2015,IFA,South,ACTIVE,,,Direct Debit,20k-40k,12,0,12,0.0
2026,POL001529,71,36,186862.5314279258,2984.468572074198,7956.755566866574,2755.613978476419,154102.8435802175,25031.78687443951,189847,3974.2,1.0,Male,Non-Smoker,Term,2001,IFA,Midlands,ACTIVE,,,Direct Debit,20k-40k,26,0,26,0.0
2026,POL001533,61,38,77543.32389977048,1363.6761002295243,10416.88398959274,2823.9069137938995,59544.93249040412,6121.276606209249,78907,1623.92,1.0,Female,Non-Smoker,Term,1993,Direct,London,ACTIVE,,,Direct Debit,20k-40k,34,0,34,0.0
2026,POL001538,59,36,2363024.2600163314,477179.73998366855,319036.7726117934,84230.46898038828,2388254.361349592,48682.39705822617,2840204,93815.2,1.0,Female,Non-Smoker,Term,2007,IFA,Wales,ACTIVE,,,Direct Debit,100k+,20,0,20,0.0
2026,POL001540,36,23,165239.78395465363,14747.216045346373,20155.005504742476,20034.42592092686,129457.15484471727,10340.413729613414,179987,3567.69,1.0,Male,Non-Smoker,Whole Life,2011,Direct,Wales,ACTIVE,,,Direct Debit,20k-40k,16,1,16,47592.77
2026,POL001544,88,38,261886.91246145312,3389.0875385468826,12390.000179739995,32322.023259421072,182272.07449140717,38291.90206943176,265276,8167.19,1.0,Male,Non-Smoker,Whole Life,1990,Direct,London,ACTIVE,,,Credit Card,20k-40k,37,2,37,86947.52
2026,POL001545,75,32,482141.2765383274,45676.723461672605,91018.1952065945,57050.3479980251,376229.93070250016,3519.526092880289,527818,20901.33,1.0,Male,Non-Smoker,Term,2010,IFA,London,ACTIVE,,,Direct Debit,60k-100k,17,0,17,0.0
2026,POL001551,64,36,144544.16615495077,5779.83384504923,14336.224255725747,4332.991793282152,119523.40214512595,12131.381805866156,150324,2573.28,1.0,Female,Smoker,Endowment,2008,Direct,Scotland,ACTIVE,,,Bank Transfer,20k-40k,19,0,19,36579.86
2026,POL001556,62,33,752548.4248023843,23914.57519761566,68974.9860027548,74169.07218397349,529857.9381596795,103461.0036535922,776463,25021.65,1.0,Male,Non-Smoker,Term,2001,Direct,London,ACTIVE,,,Direct Debit,60k-100k,26,0,26,0.0
2026,POL001558,37,27,350377.08722679486,88213.91277320514,33516.079142394185,3599.671629760852,314040.6488128721,87434.60041497281,438591,11708.37,1.0,Male,Non-Smoker,Term,2017,IFA,Wales,ACTIVE,,,Direct Debit,40k-60k,10,0,10,0.0
2026,POL001560,61,35,71951.16618817665,21754.83381182335,6261.15726780825,9732.701790036264,76045.6176784091,1666.5232637463923,93706,2572.39,1.0,Male,Non-Smoker,Term,2010,IFA,London,ACTIVE,,,Direct Debit,20k-40k,17,0,17,0.0
2026,POL001561,32,20,1405960.4246029349,213796.57539706514,166063.18906706726,130352.94803373388,1265867.5658661588,57473.29703303985,1619757,46168.37,1.0,Female,Smoker,Whole Life,2017,IFA,Scotland,ACTIVE,,,Bank Transfer,100k+,10,0,10,389048.84
2026,POL001567,58,35,580269.9379934287,101515.06200657133,37832.03226130662,92355.78633937347,496770.39783824264,54826.78356107726,681785,26621.87,1.0,Male,Non-Smoker,Term,1993,IFA,Scotland,ACTIVE,,,Direct Debit,60k-100k,34,0,34,0.0
2026,POL001568,85,28,286217.93747511774,139952.06252488226,78307.8654652401,17624.767261055014,327099.6279694423,3137.739304262621,426170,9881.53,1.0,Male,Non-Smoker,Term,2007,IFA,Scotland,ACTIVE,,,Direct Debit,60k-100k,20,2,20,0.0
2026,POL001572,85,38,107748.34929359435,3591.6507064056495,14380.526549137885,23689.332633148613,71657.0037147034,1613.1371030101,111340,3368.2,1.0,Male,Non-Smoker,Term,1990,Aggregator,North,ACTIVE,,,Credit Card,<20k,37,0,37,0.0
2026,POL001574,47,28,891421.2183981164,74100.78160188359,149506.74943253808,136158.36532498887,650324.9593548476,29531.925887625548,965522,13743.82,1.0,Female,Non-Smoker,Term,2003,IFA,North,ACTIVE,,,Direct Debit,60k-100k,24,0,24,0.0
2026,POL001586,40,26,415830.87369385257,87736.12630614743,13921.466124246215,30347.37171736985,403185.4888207439,56112.673337640066,503567,13001.67,1.0,Male,Smoker,Term,2010,IFA,Midlands,ACTIVE,,,Bank Transfer,60k-100k,17,0,17,0.0
2026,POL001588,34,33,166221.8930023814,21611.106997618597,23841.54873488706,47584.50606853675,85060.46640444627,31346.478792129914,187833,3541.31,1.0,Female,Non-Smoker,Term,2015,Aggregator,South,ACTIVE,,,Direct Debit,20k-40k,12,0,12,0.0
2026,POL001596,79,33,226750.64235646703,4010.357643532974,72848.31773713653,64143.244408794184,71934.13716335321,21835.300690716074,230761,7503.92,1.0,Female,Non-Smoker,Term,2003,Aggregator,Scotland,ACTIVE,,,Direct Debit,20k-40k,24,2,24,0.0
2026,POL001600,88,37,558682.2668120395,127538.73318796046,170708.82905796092,27769.438265704433,487054.3774700337,688.3552063009702,686221,26354.09,1.0,Female,Non-Smoker,Term,1992,IFA,Wales,ACTIVE,,,Credit Card,60k-100k,35,0,35,0.0
2026,POL001601,77,33,532599.9574285989,74058.0425714011,90982.52981585504,25997.149949618666,437877.76653283264,51800.55370169366,606658,18910.3,1.0,Male,Non-Smoker,Term,2009,IFA,South,ACTIVE,,,Direct Debit,60k-100k,18,0,18,0.0
2026,POL001602,91,34,159416.340694165,31011.659305834997,46395.60734488248,45402.86871393906,81876.56107235396,16752.9628688245,190428,5803.6,1.0,Female,Smoker,Term,1996,Direct,South,ACTIVE,,,Direct Debit,20k-40k,31,0,31,0.0
2026,POL001603,81,24,208884.2949802209,24797.705019779096,109717.533175543,28328.144434198755,81862.6248628144,13773.69752744386,233682,5529.64,1.0,Male,Non-Smoker,Term,2009,Direct,South,ACTIVE,,,Direct Debit,40k-60k,18,0,18,0.0
2026,POL001604,71,34,76903.70189520085,877.2981047991489,3150.7876832286156,6384.769113584274,62615.32153514841,5630.121668038701,77781,2726.08,1.0,Female,Non-Smoker,Term,2002,IFA,South,ACTIVE,,,Direct Debit,20k-40k,25,0,25,0.0
